"Observed m/z";"Adjusted m/z";Matched name;Adduct;Formula;Matched delta mass (Da);Matched difference (ppm);Matched theoretical mass;Coverage
140.011839;140.011839;N-Methylalanine;[M+K-H2];C4H9NO2;-9.45393e-5;-0.675223;140.011934;1 out of 5
140.011839;140.011839;alpha-Aminobutyric acid;[M+K-H2];C4H9NO2;-9.45393e-5;-0.675223;140.011934;1 out of 5
140.011839;140.011839;Ethyl glycinate;[M+K-H2];C4H9NO2;-9.45393e-5;-0.675223;140.011934;1 out of 5
144.869692;144.869692;Calcium chloride (CaCl2);[M+Cl];CaCl2;-5.77133e-6;-0.039838;144.869698;1 out of 5
144.869692;144.869692;tetraphosphorus;[M+Na-H2];P4;-2.12503e-5;-0.146686;144.869713;2 out of 5
145.061863;145.061863;Alanylglycine;[M-H];C5H10N2O3;-2.46951e-6;-0.017024;145.061865;2 out of 5
145.061863;145.061863;Cyclic Urea;[M-H];C5H10N2O3;-2.46951e-6;-0.017024;145.061865;2 out of 5
145.061863;145.061863;Glycyl-D-Alanine;[M-H];C5H10N2O3;-2.46951e-6;-0.017024;145.061865;2 out of 5
145.061863;145.061863;Glycylsarcosine;[M-H];C5H10N2O3;-2.46951e-6;-0.017024;145.061865;2 out of 5
145.061863;145.061863;D-Alanyl glycine;[M-H];C5H10N2O3;-2.46951e-6;-0.017024;145.061865;2 out of 5
145.061863;145.061863;L-Glutamine;[M-H];C5H10N2O3;-2.47551e-6;-0.017065;145.061865;2 out of 5
145.061863;145.061863;Ureidoisobutyric acid;[M-H];C5H10N2O3;-2.47551e-6;-0.017065;145.061865;2 out of 5
145.061863;145.061863;D-Glutamine;[M-H];C5H10N2O3;-2.47551e-6;-0.017065;145.061865;2 out of 5
145.061863;145.061863;3-ureido-isobutyrate;[M-H];C5H10N2O3;-2.47551e-6;-0.017065;145.061865;2 out of 5
146.045884;146.045884;N-lactoyl-Glycine;[M-H];C5H9NO4;3.71835e-6;0.025460;146.045881;2 out of 5
146.045884;146.045884;5-Hydroxy-4-oxo-L-norvaline;[M-H];C5H9NO4;3.71835e-6;0.025460;146.045881;2 out of 5
146.045884;146.045884;Alanine acetate;[M-H];C5H9NO4;3.71835e-6;0.025460;146.045881;2 out of 5
146.045884;146.045884;N-Methyl-DL-aspartic acid;[M-H];C5H9NO4;3.71835e-6;0.025460;146.045881;2 out of 5
146.045884;146.045884;L-Glutamic acid;[M-H];C5H9NO4;3.71135e-6;0.025412;146.045881;2 out of 5
146.045884;146.045884;N-Methyl-D-aspartic acid;[M-H];C5H9NO4;3.71135e-6;0.025412;146.045881;2 out of 5
146.045884;146.045884;N-Acetylserine;[M-H];C5H9NO4;3.71135e-6;0.025412;146.045881;2 out of 5
146.045884;146.045884;O-Acetylserine;[M-H];C5H9NO4;3.71135e-6;0.025412;146.045881;2 out of 5
146.045884;146.045884;D-Glutamic acid;[M-H];C5H9NO4;3.71135e-6;0.025412;146.045881;2 out of 5
146.045884;146.045884;L-4-Hydroxyglutamate semialdehyde;[M-H];C5H9NO4;3.71135e-6;0.025412;146.045881;2 out of 5
146.045884;146.045884;3-(Carboxymethylamino)propanoic acid;[M-H];C5H9NO4;3.71135e-6;0.025412;146.045881;2 out of 5
146.045884;146.045884;DL-Glutamate;[M-H];C5H9NO4;3.71135e-6;0.025412;146.045881;2 out of 5
146.983054;146.983054;Sodium lactate;[M+Cl];C3H5NaO3;1.40274e-5;0.095435;146.983040;1 out of 5
150.912413;150.912413;Iron(II) fumarate;[M-H2O-H];C4H2FeO4;3.13053e-6;0.020744;150.912410;2 out of 5
150.912413;150.912413;"1,2-Diacylglycerol-LD-SM-pool";[M-H];Sm;-3.84285e-5;-0.254641;150.912451;2 out of 5
150.912413;150.912413;"2,2-Dichloroethanol";[M+K-H2];C2H4Cl2O;-1.12284e-4;-0.744037;150.912525;1 out of 5
152.002301;152.002301;3-Sulfinoalanine;[M-H];C3H7NO4S;-8.72574e-7;-0.005741;152.002301;1 out of 5
152.002301;152.002301;Cysteine sulfinic acid;[M-H];C3H7NO4S;-1.34857e-6;-0.008872;152.002302;1 out of 5
152.883706;152.883706;Chloroform;[M+Cl];CHCl3;-7.80763e-5;-0.510691;152.883784;1 out of 5
152.995808;152.995808;"2,4,6-Octatriynoic acid";[M+Na-H2];C8H4O2;1.19690e-5;0.078231;152.995796;1 out of 5
152.995808;152.995808;2-Phosphonopropionic acid;[M-H];C3H7O5P;-2.49820e-5;-0.163285;152.995833;3 out of 5
152.995808;152.995808;Glycerol 3-phosphate;[M-H2O-H];C3H9O6P;-2.51910e-5;-0.164651;152.995834;3 out of 5
152.995808;152.995808;beta-Glycerophosphoric acid;[M-H2O-H];C3H9O6P;-2.51910e-5;-0.164651;152.995834;3 out of 5
152.995808;152.995808;Glycerophosphoric acid;[M-H2O-H];C3H9O6P;-2.51910e-5;-0.164651;152.995834;3 out of 5
152.995808;152.995808;2-Methylacetoacetic acid;[M+K-H2];C5H8O3;-1.40777e-4;-0.920135;152.995949;1 out of 5
