"Observed m/z";"Adjusted m/z";Matched name;Adduct;Formula;Matched delta mass (Da);Matched difference (ppm);Matched theoretical mass;Coverage
831.551191;831.551191;"PG(17:0/20:0)";[M+K];C43H85O10P;-1.12017e-6;-0.001347;831.551193;1 out of 4
831.565795;831.565795;"PA(12:0/21:0)";[M+NORHARMANE+H];C36H71O8P;2.14233e-4;0.257626;831.565581;1 out of 4
831.565795;831.565795;"PA(14:0/19:0)";[M+NORHARMANE+H];C36H71O8P;2.14233e-4;0.257626;831.565581;1 out of 4
831.565795;831.565795;"PA(17:0/16:0)";[M+NORHARMANE+H];C36H71O8P;2.14233e-4;0.257626;831.565581;1 out of 4
831.565795;831.565795;"PA(18:0/15:0)";[M+NORHARMANE+H];C36H71O8P;2.14233e-4;0.257626;831.565581;1 out of 4
831.565795;831.565795;"PA(21:0/12:0)";[M+NORHARMANE+H];C36H71O8P;2.14233e-4;0.257626;831.565581;1 out of 4
831.565795;831.565795;"PA(20:0/13:0)";[M+NORHARMANE+H];C36H71O8P;2.14233e-4;0.257626;831.565581;1 out of 4
831.565795;831.565795;"PA(19:0/14:0)";[M+NORHARMANE+H];C36H71O8P;2.14233e-4;0.257626;831.565581;1 out of 4
831.565795;831.565795;"PA(16:0/17:0)";[M+NORHARMANE+H];C36H71O8P;2.14233e-4;0.257626;831.565581;1 out of 4
831.565795;831.565795;"PA(15:0/18:0)";[M+NORHARMANE+H];C36H71O8P;2.14233e-4;0.257626;831.565581;1 out of 4
831.565795;831.565795;"PA(13:0/20:0)";[M+NORHARMANE+H];C36H71O8P;2.14233e-4;0.257626;831.565581;1 out of 4
832.562140;832.562140;"PC(O-16:0/22:5(7Z,10Z,13Z,16Z,19Z))";[M+K];C46H84NO7P;4.42707e-4;0.531741;832.561698;1 out of 4
832.562140;832.562140;"PC(O-18:0/20:5(5Z,8Z,11Z,14Z,17Z))";[M+K];C46H84NO7P;4.42707e-4;0.531741;832.561698;1 out of 4
